,text,state,date,star,hp_data
590,LG has worst customer service. Installation and demo was not done in time I had call them multiple times through Flipkart and through LG customer care as well. Think before buying LG product. I wish could have order Samsung or any other.,"Certified Buyer, Kopargaon","Oct, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
591,"Very much small size inside , only 2 to 3 family members it's","Certified Buyer, Bengaluru","Sep, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
592,No difference after washing,"Certified Buyer, Dharmavaram","Sep, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
593,Not working... Defect product recieved,"Certified Buyer, Visakhapatnam","Aug, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
594,Not at all good,"Certified Buyer, Ernakulam","Aug, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
595,"Wash Queality is very Bad, Waste of Money, it will take lot of time to wash ranging from 30 Minutes to 2.5 Hours. Even though product Build queality is good and comes with good discounts then what is use of buying this when performance is Poor. I thought of Returing this product. Specially the person who came for installation of this washing machine has very poor knowledge, rushed and completed installation for your in 10 minutes without explaining anything about the washing machine. He is ...
READ MORE","Certified Buyer, Bengaluru","Aug, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
596,Damge,"Certified Buyer, Palakkad District","Jul, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
597,"Machine works smoothly and silent only for 2 days,after that it becomes noisy. It also hasn't 'cloth add on' function. Didn't expect this type of service from LG.","Certified Buyer, Bettiah","Jun, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
598,The product have too shakey.. And the installation was not proper... According to the floor level..,"Certified Buyer, Kannur District","Jun, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
599,"Product is good
But service centre response too worst","Certified Buyer, Kondur","Jun, 2022",1,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
600,"This mation we used after 1 month, it's not perform. I lass my money. Please don't buy. Very dissopaint","Certified Buyer, Bengaluru","Apr, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
601,Quick wash for 30 mins properly not washing clothes as other washing machines model does so,"Certified Buyer, Narayankhed",12 days ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
602,"For my product there is door lock problem,it has to be pushed hard to lock and when power goes off it doesn't auto starts we have to start it again.","Certified Buyer, Hyderabad",1 month ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
603,Product is not working proper,"Certified Buyer, Vadodara",4 months ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
604,Clothes damaging quic,"Certified Buyer, Neyyattinkara",4 months ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
605,Waste of money,"Certified Buyer, Gunupur",8 months ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
606,Superb product by LG.. I loved it!,"Certified Buyer, Dahod",9 months ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
607,"I bought this for 6.9k. the major cone is they are not providing Filter we need to pay extra 1200rps for this while installation so don't buy purifiers without filters. V-Guard purifiers are best, they are providing filters along with purifier.","Certified Buyer, Chittoor District",10 months ago,2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
608,"Strains are not removed, tea, turmeric,etc","Certified Buyer, Yerraguntla","Aug, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
609,More noise while running washing machine.,"Certified Buyer, Bangalore","Jun, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
610,7kg washing machine Compare to other product drum size is very small,"Certified Buyer, Bengaluru","Jun, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
611,The lid does not lock properly and the sound and vibration is high,"Certified Buyer, Guntur District","Jun, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
612,Always showing door error,"Certified Buyer, Nalgonda","Apr, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
613,"Poor product within 2 months problem coming, smelling very poor, even i cleaning tub regularly through chemical nd as wel as harpik but no solution...","Certified Buyer, Varanasi","Mar, 2023",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
614,"Product is good but
Flipkart service is bad","Certified Buyer, Rajkot","Jul, 2022",2,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
615,Ok good working,"Certified Buyer, Dhule","May, 2023",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
616,Recent purchased 8 kg LG washing Machine has an issue of making to much noise while drying clothes.,"Certified Buyer, New Delhi","Aug, 2023",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
617,The performance is very good. My mom is very happy to in this gift....,"Certified Buyer, Vijayawada","Sep, 2022",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
618,Overall washing machine is good but in that price we can get Bosch and ifb washing machine with more and good features. Also built quality is not good in lg washing machine,"Certified Buyer, Karaikal","Oct, 2022",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
619,Good product,"Certified Buyer, Bangalore","Oct, 2022",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
620,This product as per value not happy,"Certified Buyer, Nawada District",4 months ago,3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
621,"My old Lg 6kg front load washing machine was far better compared to this 7kg in terms of load capacity, it was taking as much as load than this 7kg.. Washing-wise it's fine, but if we are loading a little more than usual, it stucks at 7mins during the last spin cycle..","Certified Buyer, Bengaluru",7 months ago,3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
622,"I don't know why but this washing machine takes too much time to wash clothes.
For example i set on a cotton mode wash. It took 1hr 52 minutes.
We buy any machine just to get work done by machine in less than the time we do.
The least time required is 30 minutes.
Also no information is shown on screen that at what spin speed it is going on. And at what temperature it will wash.
Also i faced an issue like dropped clothes in machine and clicked on start button but just after a second i stopped ...
READ MORE","Certified Buyer, Georai",10 months ago,3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
623,"Little Disappointed, It's not 7 Kg, smaller drum size than 5KG, newer version company reduced drum size but saying 7 Kg,
for 4 family famembers you should buy 9 Kgs
Performance wise good product","Certified Buyer, Chittoor District",11 months ago,3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
624,It's not working properly and it will struck during the washing.,"Certified Buyer, Chikmagalur District","Jan, 2023",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
625,Looking good we started checking the performance of machines hope leads to good durability,"Certified Buyer, Bidadi","Nov, 2022",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
626,It is good only but it vibrates a lot while spinning and makes noise coz of that,"Certified Buyer, Bengaluru","Nov, 2022",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
627,Ok Good,"Certified Buyer, Kurnool","Sep, 2022",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
628,Rat cover is missing! Deliver it ASAP. Useless Flipkart customer care is not reachable through app. You select an option and it makes you wait forever before returning an answer.,"Certified Buyer, Amritsar","Aug, 2022",3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
629,"Not upto the mark. My old 7kg lg front load was better than this 9kg. Unable to rotate after 4kg of dry weight. Not worth, samsung might be better","Certified Buyer, Karad",Today,3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
630,"Touch screen very sensitive.

Not taking fabric conditioner from the tray","Certified Buyer, Kayalpattinam",4 days ago,3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
631,Not better performance,"Certified Buyer, Jaipur",11 days ago,3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
632,"Product is good
But installation by company took more time.
Check water pressure before installing.","Certified Buyer, Vasai Virar",24 days ago,3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
633,Good,"Certified Buyer, Tirupathi District",1 month ago,3,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
634,Super performance,"Certified Buyer, West Godavari District","Jul, 2023",5,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHM1207SDM)"
635,Small,"Certified Buyer, Jambusar",4 days ago,1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
636,Size is too small worst service by Flipkart,"Certified Buyer, Jammu",1 month ago,1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
637,No good quality just ok delivery is very bad body is poor quality and quality is not good,"Certified Buyer, Paradip",3 months ago,1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
638,High volume high vibration,"Certified Buyer, New Delhi",4 months ago,1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
639,Delivery boy was quite rude. The driver rudely denied to support the delivery boy as he was struggling to carry the box rather they forced us to support the box. Also for a moment there was a heated discussion.,"Certified Buyer, Gurugram",4 months ago,1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
640,Facing problem from very 1st day every day facing new problem,"Certified Buyer, New Delhi",5 months ago,1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
641,Worst product... Very noisy,"Certified Buyer, Kalyan",5 months ago,1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
642,Product drum is too small.pls don't take this one,"Certified Buyer, Visakhapatnam",6 months ago,1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
643,Technical issue,"Certified Buyer, Sonkatch",9 months ago,1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
644,"The noise this washing machine makes is just horrible
Too loud","Certified Buyer, Naugarh",9 months ago,1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
645,The product is Ok but the service is not good It was Taken last 20 days back but it is still Not Done the installation no one will contact us.. Filpkart service is also very bad Don't purchase,"Certified Buyer, Bail Hongal",9 months ago,1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
646,"I received LG Washing Machine on 9th Nov 21
And installation not done till the date. No response from Flipkart and LG, very pathetic","Certified Buyer, Trivandrum","Nov, 2021",1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
647,As per specs of 8.5kg size not accurate it smaller than all washing machine lg 8.5kg size is equal to 6.5 kg of any brand washing machine,"Certified Buyer, Fazilka District",4 months ago,2,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
648,Small size not 8.5kg washing machine,"Certified Buyer, Hisar",5 months ago,2,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
649,"I bought this product on Diwali offer. It was selected 8.5 kg but the size is equal to 6.5 kg.
It does sound while using this machine while washing the clothes.
It's not value for the money. Don't buy online.","Certified Buyer, Ghaziabad",9 months ago,2,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
650,"Performance is not so good, clothes are not cleaning properly","Certified Buyer, Shahjahanpur","Aug, 2023",2,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
651,Not proper body Size,"Certified Buyer, Chandigarh","Jul, 2023",2,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
652,Product is okay. Replacement facility is not upto expectation.,"Certified Buyer, Chandigarh","Nov, 2021",3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
653,Size difference is lot as a purchase 8.5 kg in comparison to 9 kg,"Certified Buyer, Kaithal",11 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
654,Good,"Certified Buyer, Muzaffarpur District","Nov, 2021",3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
655,Not bad not good ok ok,"Certified Buyer, Ysr District",29 days ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
656,Okay,"Certified Buyer, Mandhar Industrial Area",4 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
657,good proud,"Certified Buyer, Daund",4 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
658,Good product,"Certified Buyer, Bengaluru",4 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
659,No Thanks,"Certified Buyer, Patna",4 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
660,"Super
Price more
Need gift a cover","Certified Buyer, Kottarakkara",6 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
661,Good,"Certified Buyer, Hapur",9 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
662,"Very nice product by LG and satisfied shopping with Flipkart ,🙂","Certified Buyer, Jalandhar",9 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
663,Good,"Certified Buyer, Navi Mumbai",9 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
664,Cover not attched macine and not proper hook to attached cover,"Certified Buyer, Hingoli",9 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
665,Very Good product,"Certified Buyer, Kanpur",9 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
666,Washing area small not actual 8.5kgs Size,"Certified Buyer, Ludhiana",9 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
667,speed of washing bucket motor is not so efficient,"Certified Buyer, Lucknow",11 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
668,No buzzer working,"Certified Buyer, Malappuram District",11 months ago,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
669,Goog machine,"Certified Buyer, New Delhi",5 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
670,"very good value of money, work is very good 👍","Certified Buyer, Patna City",9 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
671,GOOD PERFORMANCE👍👍👍,"Certified Buyer, New Delhi",9 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
672,Nice product,"Certified Buyer, Piduguralla","Jun, 2022",4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
673,Good,"Certified Buyer, Tuticorin",7 days ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
674,Making noise during running,"Certified Buyer, Bhiwadi",15 days ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
675,Nice product,"Certified Buyer, Bathinda",20 days ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
676,Till now nice,"Certified Buyer, Bokakhat",25 days ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
677,Nice to have👍🏻,"Certified Buyer, Muzaffarnagar",1 month ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
678,Nice,"Certified Buyer, Vaishali District",1 month ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
679,Good,"Certified Buyer, Saharsa District",1 month ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
680,Good,"Certified Buyer, Pimpri Chinchwad",1 month ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
681,Best product,"Certified Buyer, New Delhi",1 month ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
682,It is not working properly. All customers should buy from market so that we we can check.,"Certified Buyer, Hanumangarh",1 month ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
683,All over experience is good for this products.,"Certified Buyer, Nagal Chaudhry",1 month ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
684,Over all quality is absolutely very very nice. Built quality everything but only issue is there is no such place to hold wire.,"Certified Buyer, Kathua",2 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
685,"The product is good one.
The connection wire length is small.
And the draining pipe is too small.
Other are very good. Thanks flipkart.","Certified Buyer, Balangir",2 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
686,"Semi automatic washing machine which is from LG company and its weight is 8.5 kg and it washes clothes well, this is the best washing machine from all companies thanks Flipkart","Certified Buyer, Saran District",3 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
687,Nyc product thanks flipkart,"Certified Buyer, Maina Maujpur",4 months ago,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White  (P8530SRAZ)"
